error_id	type	error_length	suggestion	is_correct	10_gram_is_suggested	10_gram_score	1_gram_is_suggested	1_gram_score	3_gram_is_suggested	3_gram_score	5_gram_is_suggested	5_gram_score	spellcheker_suggested	spellcheker_score
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11		0	0	0.0	1	-110.768	1	-117.174	1	-117.17	-1	2
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11		0	1	0.0	1	-110.768	1	-117.174	1	-117.17	1	0
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11	Fehlern Erfahrungen	0	0	0.0	1	-110.761	1	-117.165	1	-117.203	-1	3
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11	Fehlern Erfahrungen	0	0	0.0	1	-110.761	1	-117.165	1	-117.203	-1	5
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11	Fehlern Erfahrungen	0	0	0.0	1	-110.761	1	-117.165	1	-117.203	-1	5
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11	Fehlern Erfahrungen	0	0	0.0	1	-110.761	1	-117.165	1	-117.203	-1	2
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11	Fehlern Erfahrungen	0	1	0.0	1	-110.761	1	-117.165	1	-117.203	1	0
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11	Erfahrungen	1	0	0.0	1	-109.807	1	-116.16	1	-115.187	-1	3
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11	Erfahrungen	1	0	0.0	1	-109.807	1	-116.16	1	-115.187	-1	5
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11	Erfahrungen	1	0	0.0	1	-109.807	1	-116.16	1	-115.187	-1	5
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11	Erfahrungen	1	0	0.0	1	-109.807	1	-116.16	1	-115.187	-1	2
fold6_566_ID1733.txt_17_145_142_erfahrungen	orth: 02 lcp instead of cap: other cases	11	Erfahrungen	1	1	0.0	1	-109.807	1	-116.16	1	-115.187	1	0
fold5_2595_ID2838.txt_25_68_68_fahren	orth: 02 lcp instead of cap: other cases	6	Motorradfahren	0	-1	-11111.1	1	-24.0	1	-7.45052	1	-8.0038	0	0
fold5_2595_ID2838.txt_25_68_68_fahren	orth: 02 lcp instead of cap: other cases	6	hineinfahren	0	-1	-11111.1	1	-24.0	1	-7.4501	1	-8.01783	0	0
fold5_2595_ID2838.txt_25_68_68_fahren	orth: 02 lcp instead of cap: other cases	6	Mopedfahren	0	-1	-11111.1	1	-24.0	1	-7.34329	1	-7.95958	0	0
fold5_2595_ID2838.txt_25_68_68_fahren	orth: 02 lcp instead of cap: other cases	6	n fahren	0	1	-11111.5	-1	-24.0	-1	-7.34329	-1	-7.95958	0	0
fold5_2595_ID2838.txt_25_68_68_fahren	orth: 02 lcp instead of cap: other cases	6	-fahren	0	1	-11111.5	-1	-24.0	-1	-7.34329	-1	-7.95958	0	0
fold5_2595_ID2838.txt_25_68_68_fahren	orth: 02 lcp instead of cap: other cases	6	Fahren	1	1	-11111.4	-1	-24.0	-1	-7.34329	-1	-7.95958	0	0
fold5_2595_ID2838.txt_25_68_68_fahren	orth: 02 lcp instead of cap: other cases	6	fahre	0	1	-11111.3	-1	-24.0	-1	-7.34329	-1	-7.95958	0	0
fold5_2595_ID2838.txt_25_68_68_fahren	orth: 02 lcp instead of cap: other cases	6	er fahren	0	1	-11111.1	-1	-24.0	-1	-7.34329	-1	-7.95958	0	0
fold1_3697_ID2566.txt_22_21_21_anderes	orth: 02 lcp instead of cap: other cases	7	ander es	0	1	-2105.08	-1	-2.65354	-1	-2.44016	-1	-3.75204	0	0
fold1_3697_ID2566.txt_22_21_21_anderes	orth: 02 lcp instead of cap: other cases	7	Anderes	1	-1	-2104.51	1	-2.65354	1	-2.44016	1	-3.75204	0	0
fold6_336_ID2726.txt_16_42_42_lies	orth: 23 transpositions: of consonants: other cases	4	ließ Ventil	0	0	0.0	1	-3517.21	-1	-3525.8	-1	-3523.45	0	0
fold6_336_ID2726.txt_16_42_42_lies	orth: 23 transpositions: of consonants: other cases	4	Alltag ließ	0	0	0.0	1	-3517.2	-1	-3525.8	-1	-3523.45	0	0
fold6_336_ID2726.txt_16_42_42_lies	orth: 23 transpositions: of consonants: other cases	4	allzu ließ	0	0	0.0	1	-3517.11	1	-3526.75	-1	-3523.45	0	0
fold6_336_ID2726.txt_16_42_42_lies	orth: 23 transpositions: of consonants: other cases	4	Ventil ließ	0	0	0.0	1	-3517.08	-1	-3525.8	-1	-3523.45	0	0
fold6_336_ID2726.txt_16_42_42_lies	orth: 23 transpositions: of consonants: other cases	4		0	0	0.0	1	-3516.89	1	-3526.75	1	-3525.42	0	0
fold6_336_ID2726.txt_16_42_42_lies	orth: 23 transpositions: of consonants: other cases	4	ließ	1	0	0.0	1	-3516.09	1	-3525.8	1	-3523.45	0	0
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugendkriminalität	0	0	-9214.97	1	-7.02524	1	-12.2021	1	-12.1266	-1	2
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugendkriminalität	0	0	-9214.97	1	-7.02524	1	-12.2021	1	-12.1266	-1	3
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugendkriminalität	0	1	-9214.97	1	-7.02524	1	-12.2021	1	-12.1266	1	0
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugendkriminalität	0	0	-9214.97	1	-7.02524	1	-12.2021	1	-12.1266	-1	2
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugend	1	0	-9214.97	1	-6.29415	1	-11.5357	1	-11.0655	-1	2
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugend	1	0	-9214.97	1	-6.29415	1	-11.5357	1	-11.0655	-1	2
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugend	1	0	-9214.97	1	-6.29415	1	-11.5357	1	-11.0655	-1	3
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugend	1	1	-9214.97	1	-6.29415	1	-11.5357	1	-11.0655	1	0
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugend	1	0	-9214.97	1	-6.29415	1	-11.5357	1	-11.0655	-1	2
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	jugen	0	0	-9214.97	-1	-6.29415	-1	-11.5357	-1	-11.0655	-1	2
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	jugen	0	0	-9214.97	-1	-6.29415	-1	-11.5357	-1	-11.0655	-1	2
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	jugen	0	0	-9214.97	-1	-6.29415	-1	-11.5357	-1	-11.0655	-1	3
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	jugen	0	1	-9214.97	-1	-6.29415	-1	-11.5357	-1	-11.0655	1	0
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	jugen	0	0	-9214.97	-1	-6.29415	-1	-11.5357	-1	-11.0655	-1	2
fold3_796_ID1420.txt_21_35_35_Heute	orth: 04 lcp/cap behind punctuation marks	5	- heute	0	1	-10007.9	-1	-2.50118	-1	-6.06694	-1	-7.81597	0	0
fold3_796_ID1420.txt_21_35_35_Heute	orth: 04 lcp/cap behind punctuation marks	5	- Heute	0	1	-10007.8	-1	-2.50118	-1	-6.06694	-1	-7.81597	0	0
fold3_796_ID1420.txt_21_35_35_Heute	orth: 04 lcp/cap behind punctuation marks	5	-Heute	0	1	-10007.7	-1	-2.50118	-1	-6.06694	-1	-7.81597	0	0
fold3_796_ID1420.txt_21_35_35_Heute	orth: 04 lcp/cap behind punctuation marks	5	heute	1	1	-10007.4	1	-2.50118	1	-6.06694	1	-7.81597	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	zu letztendlich	0	0	0.0	-1	-43.0	1	-19.0416	1	-17.265	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	zu letzte	0	0	0.0	-1	-43.0	1	-18.8398	1	-17.0094	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	zu zuletzt	0	0	0.0	-1	-43.0	1	-18.699	1	-16.8529	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	zu Letzt	0	0	0.0	-1	-43.0	1	-18.591	1	-16.7247	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	zuletzt	1	0	0.0	-1	-43.0	1	-17.7378	1	-15.9478	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	letzte durchzumachen	0	0	0.0	1	-43.0	-1	-17.7378	-1	-15.9478	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	letzte näherzukommen	0	0	0.0	1	-43.0	-1	-17.7378	-1	-15.9478	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	letzte hinterherzujagen	0	0	0.0	1	-43.0	-1	-17.7378	-1	-15.9478	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	letzte schlechtzumachen	0	0	0.0	1	-43.0	-1	-17.7378	-1	-15.9478	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	verkommt zuletzt	0	0	0.0	1	-43.0	-1	-17.7378	-1	-15.9478	0	0
fold2_4369_ID1761.txt_13_6_6_zu letzt	orth: 07 sep instead of tog: other cases	8	letzte verkommt	0	0	0.0	1	-43.0	-1	-17.7378	-1	-15.9478	0	0
fold1_3122_ID1546.txt_29_83_82_hälfte	orth: 02 lcp instead of cap: other cases	6	Hälfte	1	1	0.0	1	-11.6913	1	-8.89583	1	-16.3833	1	0
fold1_3122_ID1546.txt_29_83_82_hälfte	orth: 02 lcp instead of cap: other cases	6	Hälfte	1	0	0.0	1	-11.6913	1	-8.89583	1	-16.3833	-1	2
fold1_3122_ID1546.txt_29_83_82_hälfte	orth: 02 lcp instead of cap: other cases	6	Hälfte	1	0	0.0	1	-11.6913	1	-8.89583	1	-16.3833	-1	2
fold1_3122_ID1546.txt_29_83_82_hälfte	orth: 02 lcp instead of cap: other cases	6	Hälfte	1	0	0.0	1	-11.6913	1	-8.89583	1	-16.3833	-1	2
fold1_4596_ID1163.txt_19_117_117_Unternehmen	orth: 03 cap instead of lcp	11	hin Unternehmen	0	0	0.0	1	-7.69744	-1	-7.14801	-1	-12.544	0	0
fold1_4596_ID1163.txt_19_117_117_Unternehmen	orth: 03 cap instead of lcp	11		0	0	0.0	1	-7.41257	-1	-7.14801	-1	-12.544	0	0
fold1_4596_ID1163.txt_19_117_117_Unternehmen	orth: 03 cap instead of lcp	11	Großhandelsunternehmen	0	0	0.0	1	-7.36237	1	-7.44735	1	-12.7501	0	0
fold1_4596_ID1163.txt_19_117_117_Unternehmen	orth: 03 cap instead of lcp	11	unternehmen	1	0	0.0	1	-7.00038	1	-7.14801	1	-12.544	0	0
fold1_2047_ID1954.txt_14_90_90_Erlebnisen	orth: 11 omissions: of double consonants	10	Erlebnissen	1	1	-9005.17	1	-6.27713	1	-4.9936	1	-9.243	1	0
fold0_2264_ID2737.txt_1_51_51_Enzenberger	orth: 28 Eigennamen	11	freudiges	0	0	-16105.2	1	-2.03477	1	-5.18112	1	-4.8431	-1	4
fold0_2264_ID2737.txt_1_51_51_Enzenberger	orth: 28 Eigennamen	11	freudiges	0	0	-16105.2	1	-2.03477	1	-5.18112	1	-4.8431	-1	5
fold0_2264_ID2737.txt_1_51_51_Enzenberger	orth: 28 Eigennamen	11	freudiges	0	0	-16105.2	1	-2.03477	1	-5.18112	1	-4.8431	-1	4
fold0_2264_ID2737.txt_1_51_51_Enzenberger	orth: 28 Eigennamen	11	freudiges	0	1	-16105.2	1	-2.03477	1	-5.18112	1	-4.8431	1	0
fold0_2264_ID2737.txt_1_51_51_Enzenberger	orth: 28 Eigennamen	11	Enzensberger	1	0	-16105.2	1	-1.1385	1	-3.96584	1	-3.76298	-1	6
fold0_2264_ID2737.txt_1_51_51_Enzenberger	orth: 28 Eigennamen	11	Enzensberger	1	0	-16105.2	1	-1.1385	1	-3.96584	1	-3.76298	-1	4
fold0_2264_ID2737.txt_1_51_51_Enzenberger	orth: 28 Eigennamen	11	Enzensberger	1	0	-16105.2	1	-1.1385	1	-3.96584	1	-3.76298	-1	5
fold0_2264_ID2737.txt_1_51_51_Enzenberger	orth: 28 Eigennamen	11	Enzensberger	1	0	-16105.2	1	-1.1385	1	-3.96584	1	-3.76298	-1	4
fold0_2264_ID2737.txt_1_51_51_Enzenberger	orth: 28 Eigennamen	11	Enzensberger	1	1	-16105.2	1	-1.1385	1	-3.96584	1	-3.76298	1	0
fold1_4284_ID1523.txt_12_52_42_runter gemacht	orth: 06 sep instead of tog: compounds	14	runter schlechtgemacht	0	0	0.0	-1	-4.40886	1	-4.43424	1	-6.94008	0	0
fold1_4284_ID1523.txt_12_52_42_runter gemacht	orth: 06 sep instead of tog: compounds	14	runtergemacht	1	0	0.0	-1	-4.40886	1	-3.27522	1	-5.7775	0	0
fold1_4284_ID1523.txt_12_52_42_runter gemacht	orth: 06 sep instead of tog: compounds	14	Wenn das uns Faszinierende runterprasselt gemacht	0	0	0.0	1	-4.77626	-1	-3.27522	-1	-5.7775	0	0
fold1_4284_ID1523.txt_12_52_42_runter gemacht	orth: 06 sep instead of tog: compounds	14	runtergemacht gemacht	0	0	0.0	1	-4.68242	1	-3.86723	1	-6.49579	0	0
fold1_4284_ID1523.txt_12_52_42_runter gemacht	orth: 06 sep instead of tog: compounds	14	runterprasselt gemacht	0	0	0.0	1	-4.68242	1	-3.86723	1	-6.49579	0	0
fold1_4284_ID1523.txt_12_52_42_runter gemacht	orth: 06 sep instead of tog: compounds	14	Wenn das uns Faszinierende runter gemacht	0	0	0.0	1	-4.60358	-1	-3.27522	-1	-5.7775	0	0
fold1_4284_ID1523.txt_12_52_42_runter gemacht	orth: 06 sep instead of tog: compounds	14	gemacht	0	0	0.0	1	-4.40886	-1	-3.27522	-1	-5.7775	0	0
fold8_1529_ID1142.txt_9_0_0_Bewießen	orth: 23 transpositions: of consonants: other cases	8	Bewissen	0	0	-9108.53	0	0.0	0	0.0	0	0.0	-1	2
fold8_1529_ID1142.txt_9_0_0_Bewießen	orth: 23 transpositions: of consonants: other cases	8	Bewissen	0	1	-9108.53	0	0.0	0	0.0	0	0.0	1	0
fold8_1529_ID1142.txt_9_0_0_Bewießen	orth: 23 transpositions: of consonants: other cases	8	Bewissen	0	0	-9108.53	0	0.0	0	0.0	0	0.0	-1	2
fold8_1529_ID1142.txt_9_0_0_Bewießen	orth: 23 transpositions: of consonants: other cases	8	Bewiesen	1	0	-9108.17	0	0.0	0	0.0	0	0.0	-1	4
fold8_1529_ID1142.txt_9_0_0_Bewießen	orth: 23 transpositions: of consonants: other cases	8	Bewiesen	1	0	-9108.17	0	0.0	0	0.0	0	0.0	-1	2
fold8_1529_ID1142.txt_9_0_0_Bewießen	orth: 23 transpositions: of consonants: other cases	8	Bewiesen	1	1	-9108.17	0	0.0	0	0.0	0	0.0	1	0
fold8_1529_ID1142.txt_9_0_0_Bewießen	orth: 23 transpositions: of consonants: other cases	8	Bewiesen	1	0	-9108.17	0	0.0	0	0.0	0	0.0	-1	2
fold6_849_ID2209.txt_7_104_105_leben	orth: 02 lcp instead of cap: other cases	5	Erwachsenenleben	0	0	0.0	-1	-5.79114	-1	-9.32843	1	-11.6303	0	0
fold6_849_ID2209.txt_7_104_105_leben	orth: 02 lcp instead of cap: other cases	5	hineinleben	0	0	0.0	1	-6.66312	1	-10.239	1	-11.6587	0	0
fold6_849_ID2209.txt_7_104_105_leben	orth: 02 lcp instead of cap: other cases	5	zusammenleben	0	0	0.0	1	-6.63727	1	-10.2193	-1	-10.2281	0	0
fold6_849_ID2209.txt_7_104_105_leben	orth: 02 lcp instead of cap: other cases	5	Miteinanderleben	0	0	0.0	1	-6.59547	1	-10.2044	-1	-10.2281	0	0
fold6_849_ID2209.txt_7_104_105_leben	orth: 02 lcp instead of cap: other cases	5	lebt	0	0	0.0	1	-6.31334	1	-9.90405	1	-11.0919	0	0
fold6_849_ID2209.txt_7_104_105_leben	orth: 02 lcp instead of cap: other cases	5	Leben	1	0	0.0	1	-5.79114	1	-9.32843	1	-10.2281	0	0
fold8_1520_ID1259.txt_38_0_0_Nichts desto trotz	orth: 07 sep instead of tog: other cases	18	Nichtsdestotrotz	1	0	0.0	-1	-3.05564	1	-4.07301	1	-4.29563	0	0
fold8_1520_ID1259.txt_38_0_0_Nichts desto trotz	orth: 07 sep instead of tog: other cases	18	Nichtsdestoweniger desto trotz	0	0	0.0	1	-3.2074	1	-5.54163	1	-5.84222	0	0
fold8_1520_ID1259.txt_38_0_0_Nichts desto trotz	orth: 07 sep instead of tog: other cases	18	Nichts desto Nichtsdestotrotz	0	0	0.0	1	-3.18445	-1	-4.07301	-1	-4.29563	0	0
fold8_1520_ID1259.txt_38_0_0_Nichts desto trotz	orth: 07 sep instead of tog: other cases	18	Nichts desto trotzdem	0	0	0.0	1	-3.14198	-1	-4.07301	1	-5.9233	0	0
fold8_1520_ID1259.txt_38_0_0_Nichts desto trotz	orth: 07 sep instead of tog: other cases	18	Nichtsdestotrotz desto trotz	0	0	0.0	1	-3.11577	1	-5.52326	1	-5.8295	0	0
fold8_1520_ID1259.txt_38_0_0_Nichts desto trotz	orth: 07 sep instead of tog: other cases	18	nichts desto trotz	0	0	0.0	1	-3.05564	1	-5.53823	1	-5.58212	0	0
fold6_4214_ID1840.txt_30_91_90_Klamottensüchtig	orth: 03 cap instead of lcp	16	als klamottensüchtig	0	0	0.0	-1	-4.75693	1	-8.63487	1	-9.55029	-1	2
fold6_4214_ID1840.txt_30_91_90_Klamottensüchtig	orth: 03 cap instead of lcp	16	als klamottensüchtig	0	0	0.0	-1	-4.75693	1	-8.63487	1	-9.55029	-1	2
fold6_4214_ID1840.txt_30_91_90_Klamottensüchtig	orth: 03 cap instead of lcp	16	klamottensüchtig	1	0	0.0	1	-4.75693	1	-7.77782	1	-8.33701	-1	5
fold6_4214_ID1840.txt_30_91_90_Klamottensüchtig	orth: 03 cap instead of lcp	16	klamottensüchtig	1	0	0.0	1	-4.75693	1	-7.77782	1	-8.33701	-1	2
fold6_4214_ID1840.txt_30_91_90_Klamottensüchtig	orth: 03 cap instead of lcp	16	klamottensüchtig	1	0	0.0	1	-4.75693	1	-7.77782	1	-8.33701	-1	2
fold6_4323_ID2371.txt_43_115_117_davon tragen	orth: 06 sep instead of tog: compounds	12	des Lebens spüren davontragen	0	0	0.0	-1	-109.952	1	-114.214	-1	-113.216	0	0
fold6_4323_ID2371.txt_43_115_117_davon tragen	orth: 06 sep instead of tog: compounds	12		0	0	0.0	-1	-109.952	1	-114.196	-1	-113.216	0	0
fold6_4323_ID2371.txt_43_115_117_davon tragen	orth: 06 sep instead of tog: compounds	12	davontragen spüren	0	0	0.0	-1	-109.952	1	-114.167	-1	-113.216	0	0
fold6_4323_ID2371.txt_43_115_117_davon tragen	orth: 06 sep instead of tog: compounds	12	spüren davontragen	0	0	0.0	-1	-109.952	1	-114.029	1	-115.341	0	0
fold6_4323_ID2371.txt_43_115_117_davon tragen	orth: 06 sep instead of tog: compounds	12	davontragen	1	0	0.0	-1	-109.952	1	-112.87	1	-113.216	0	0
fold6_4323_ID2371.txt_43_115_117_davon tragen	orth: 06 sep instead of tog: compounds	12	davonzustehlen tragen	0	0	0.0	1	-110.302	-1	-112.87	-1	-113.216	0	0
fold6_4323_ID2371.txt_43_115_117_davon tragen	orth: 06 sep instead of tog: compounds	12	davongekommen tragen	0	0	0.0	1	-110.279	-1	-112.87	-1	-113.216	0	0
fold6_4323_ID2371.txt_43_115_117_davon tragen	orth: 06 sep instead of tog: compounds	12	des Lebens spüren davon tragen	0	0	0.0	1	-110.213	-1	-112.87	-1	-113.216	0	0
fold6_4323_ID2371.txt_43_115_117_davon tragen	orth: 06 sep instead of tog: compounds	12	davon Tragen	0	0	0.0	1	-110.176	-1	-112.87	1	-115.418	0	0
fold6_4323_ID2371.txt_43_115_117_davon tragen	orth: 06 sep instead of tog: compounds	12	davontragen tragen	0	0	0.0	1	-109.952	-1	-112.87	1	-115.474	0	0
fold9_2021_ID1723.txt_53_97_97_wurde	infl: others	5	-wurde	0	1	-18507.9	-1	-9.73789	-1	-5.53709	-1	-8.22643	0	0
fold9_2021_ID1723.txt_53_97_97_wurde	infl: others	5	e wurde	0	1	-18507.9	-1	-9.73789	-1	-5.53709	-1	-8.22643	0	0
fold9_2021_ID1723.txt_53_97_97_wurde	infl: others	5	will man wurde	0	1	-18507.7	-1	-9.73789	-1	-5.53709	-1	-8.22643	0	0
fold9_2021_ID1723.txt_53_97_97_wurde	infl: others	5	würde	1	1	-18507.7	1	-9.73789	1	-5.53709	1	-8.22643	0	0
fold9_2021_ID1723.txt_53_97_97_wurde	infl: others	5	er wurde	0	1	-18507.6	-1	-9.73789	-1	-5.53709	-1	-8.22643	0	0
fold1_2780_ID1847.txt_5_5_5_dass	orth: 15 insertions: of double consonants	4	dass ,	0	0	0.0	-1	-10.2424	1	-9.40077	1	-16.0328	0	0
fold1_2780_ID1847.txt_5_5_5_dass	orth: 15 insertions: of double consonants	4	das das	0	0	0.0	1	-10.9999	-1	-8.65668	-1	-15.255	0	0
fold1_2780_ID1847.txt_5_5_5_dass	orth: 15 insertions: of double consonants	4	die	0	0	0.0	1	-10.9623	1	-9.38532	-1	-15.255	0	0
fold1_2780_ID1847.txt_5_5_5_dass	orth: 15 insertions: of double consonants	4	Das	0	0	0.0	1	-10.8696	1	-9.34668	1	-15.9734	0	0
fold1_2780_ID1847.txt_5_5_5_dass	orth: 15 insertions: of double consonants	4	dass das	0	0	0.0	1	-10.5618	1	-9.42321	1	-16.1088	0	0
fold1_2780_ID1847.txt_5_5_5_dass	orth: 15 insertions: of double consonants	4	das	1	0	0.0	1	-10.2424	1	-8.65668	1	-15.255	0	0
fold2_19_ID1582.txt_5_103_103_wider	orth: 12 omissions: of a vowel: (i) instead of (ie)	5	widerfahren	0	-1	-10299.1	1	-21.0	1	-10.5171	1	-9.66401	0	0
fold2_19_ID1582.txt_5_103_103_wider	orth: 12 omissions: of a vowel: (i) instead of (ie)	5	widre	0	1	-10299.1	-1	-21.0	-1	-10.1651	-1	-9.22801	0	0
fold2_19_ID1582.txt_5_103_103_wider	orth: 12 omissions: of a vowel: (i) instead of (ie)	5	w ider	0	1	-10299.1	-1	-21.0	-1	-10.1651	-1	-9.22801	0	0
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	das familiäre	0	-1	-13707.9	-1	-8.93358	-1	-6.52545	1	-12.5999	0	0
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	die	0	-1	-13707.9	-1	-8.93358	1	-7.35404	-1	-11.8061	0	0
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	den	0	-1	-13707.9	1	-9.61372	1	-7.34411	-1	-11.8061	0	0
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	Das	0	-1	-13707.9	1	-9.49696	1	-7.21847	1	-12.5063	0	0
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	dafür	0	-1	-13707.9	1	-9.45	-1	-6.52545	-1	-11.8061	0	0
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	dem	0	-1	-13707.9	1	-9.4319	1	-7.14661	1	-12.4452	0	0
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	d as	0	1	-13708.8	-1	-8.93358	-1	-6.52545	-1	-11.8061	0	0
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	s da	0	1	-13708.7	-1	-8.93358	-1	-6.52545	-1	-11.8061	0	0
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	dass	1	1	-13708.2	1	-8.93358	1	-6.52545	1	-11.8061	0	0
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	da s	0	1	-13707.9	-1	-8.93358	-1	-6.52545	-1	-11.8061	0	0
fold7_3696_ID2535.txt_33_0_0_in	orth: 04 lcp/cap behind punctuation marks	2	im	0	-1	-15404.9	1	-2203.09	1	-2205.32	1	-2205.65	0	0
fold7_3696_ID2535.txt_33_0_0_in	orth: 04 lcp/cap behind punctuation marks	2	zu	0	-1	-15404.9	1	-2203.08	1	-2205.31	1	-2205.63	0	0
fold7_3696_ID2535.txt_33_0_0_in	orth: 04 lcp/cap behind punctuation marks	2	ihn	0	-1	-15404.9	1	-2203.05	1	-2205.27	1	-2205.6	0	0
fold7_3696_ID2535.txt_33_0_0_in	orth: 04 lcp/cap behind punctuation marks	2	In	1	-1	-15404.9	1	-2203.01	1	-2205.23	1	-2205.53	0	0
fold7_3696_ID2535.txt_33_0_0_in	orth: 04 lcp/cap behind punctuation marks	2	i n	0	1	-15404.9	-1	-2203.01	-1	-2205.23	-1	-2205.53	0	0
fold4_4422_ID2043.txt_19_84_84_ein	orth: 04 lcp/cap behind punctuation marks	3	ein-	0	-1	-16614.1	1	-3.74305	1	-10.8525	-1	-8.37157	0	0
fold4_4422_ID2043.txt_19_84_84_ein	orth: 04 lcp/cap behind punctuation marks	3	einen	0	-1	-16614.1	1	-3.64221	1	-10.48	1	-8.37157	0	0
fold4_4422_ID2043.txt_19_84_84_ein	orth: 04 lcp/cap behind punctuation marks	3	Ein	1	1	-16614.4	1	-3.59282	1	-10.4395	1	-8.3734	0	0
fold4_4422_ID2043.txt_19_84_84_ein	orth: 04 lcp/cap behind punctuation marks	3	einem	0	1	-16614.3	1	-3.69258	1	-10.625	1	-8.5369	0	0
fold4_4422_ID2043.txt_19_84_84_ein	orth: 04 lcp/cap behind punctuation marks	3	- ein	0	1	-16614.3	-1	-3.59282	-1	-10.4395	-1	-8.37157	0	0
fold4_4422_ID2043.txt_19_84_84_ein	orth: 04 lcp/cap behind punctuation marks	3	er ein	0	1	-16614.2	-1	-3.59282	-1	-10.4395	-1	-8.37157	0	0
fold4_4422_ID2043.txt_19_84_84_ein	orth: 04 lcp/cap behind punctuation marks	3	eine	0	1	-16614.1	1	-3.696	1	-10.6136	1	-8.51292	0	0
fold4_2330_ID1289.txt_8_64_64_deffinieren	orth: 15 insertions: of double consonants	11	definieren'	0	0	-6407.8	0	0.0	0	0.0	0	0.0	-1	1
fold4_2330_ID1289.txt_8_64_64_deffinieren	orth: 15 insertions: of double consonants	11	definieren'	0	0	-6407.8	0	0.0	0	0.0	0	0.0	-1	3
